gpl,type,organism_ch1,molecule_ch1,label_ch1
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL6883,RNA,Homo sapiens,total RNA,biotin
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL14157,genomic,Homo sapiens,genomic DNA,C-Bio and A-DNP
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL16791,SRA,Homo sapiens,total RNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy5
GPL15902,RNA,Mus musculus,total RNA,Cy3
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL17425,RNA,Homo sapiens,total RNA,Cy3
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,polyA RNA,NA
GPL13112,SRA,Mus musculus,polyA RNA,NA
GPL5082,genomic,Homo sapiens,genomic DNA,biotin
GPL5082,genomic,Homo sapiens,genomic DNA,biotin
GPL5082,genomic,Homo sapiens,genomic DNA,biotin
GPL5082,genomic,Homo sapiens,genomic DNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL16570,RNA,Mus musculus,total RNA,biotin
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL4057,RNA,Homo sapiens,total RNA,Cy3
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL6546,RNA,Synechocystis sp. PCC 6803,total RNA,Cy5
GPL6546,RNA,Synechocystis sp. PCC 6803,total RNA,Cy5
GPL6546,RNA,Synechocystis sp. PCC 6803,total RNA,Cy5
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL9250,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL17518,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
GPL8179,RNA,Homo sapiens,total RNA,biotin
